foraminal,1
blurring,11
radial,129
congestion,19
humerus,63
emphysema,31
retracted,1
relapsing,2
acoustic,4
vestibulocochlear,2
thorax,56
pregnant,4
height,16
thinning,33
lipoma,37
migration,1
fragmentation,29
skeleton,59
maybe,7
magnesium,4
melanotic,1
inhalation,12
decreased,215
subarticular,2
thin,6
supine,16
complicated,27
pia,1
t2,41
spina,7
engorged,9
placement,3
foreign,64
pars,4
imperfecta,47
cystography,8
spasm,13
osteomyelitis,180
albuginea,2
polyp,9
oblique,4
resorption,43
costal,3
smooth,93
medium,20
growth,360
mucus,16
myositis,31
sinuses,42
head,190
hyperperfusion,1
cartilaginous,44
tapvr,57
endometritis,1
fine,4
avulsion,36
splenomegaly,6
glenn,5
undersurface,13
host,4
deferens,2
hepatoblastoma,21
necrotizing,20
report,15
ranula,4
tracheobronchial,27
mobile,13
hypoechogenic,3
meniscal,2
recurrent,5
tension,1
metatarsal,71
subluxation,69
post-menopausal,1
little,3
internal,25
osteogenesis,47
follow,19
fibromuscular,5
erosive,1
infratentorial,7
perthes,2
surface,131
risk,5
si,1
osteolytic,15
intraoperative,4
veins,175
tuber,1
radiolucent,71
skin,8
sialolithiasis,1
congruent,1
intralesional,2
geographic,6
monro,9
intrabronchial,5
vesicle,2
bronchography,4
platysma,2
bones,627
femoral,316
averaging,1
pyloromyotomy,5
chemotherapy,146
architectural,1
carpal,2
iii,2
adolescent,24
redistribution,1
lordotic,1
blood,316
repetitive,17
age,19
isodense,11
anteroinferior,5
limb,2
oral,8
functional,57
sufficient,14
sliding,3
axilla,6
moyamoya,2
extensive,55
joint,382
septal,115
rheumatoid,28
minimum,9
transurethral,4
intra-articular,9
septa,30
routine,27
diuretic,2
syndesmosis,5
moderately,1
isotropic,2
nonenhancing,10
board,4
indication,14
structure,55
telangiectasia,3
tinnitus,1
ulcer,14
carina,20
tunnel,1
sign,98
chain,12
dorsum,2
mouth,36
finger,36
stable,33
arrest,8
torticollis,17
occipital,9
mutilans,2
femoris,2
lymphangioma,13
trabecula,2
posteromedial,2
improved,25
balloon,22
cholangitis,17
glottis,7
permanent,11
echotexture,12
partially,43
sialadenitis,4
circle,5
subsegmental,3
echo,14
airspace,2
simple,70
midbrain,12
intestine,38
reimplantation,1
inflammatory,27
systemic,1
retina,1
hepatomegaly,22
ducts,8
potassium,4
t1/t2,1
quadriceps,1
encephalopathy,8
thoracic,42
gestation,57
alveolar,9
entrapment,9
mature,47
contusion,6
thrombophlebitis,7
ununited,2
dose,8
subperiosteal,2
progression,2
maximum,2
peritoneal,32
scalp,10
c-spine,1
pancreatoblastoma,6
intramural,15
gastrointestinal,41
osteoarthrosis,1
hypersensitivity,1
brachiocephalic,15
fractured,15
resection,2
graft,28
neuropathy,2
acid,1
fluid,424
tilted,2
segmental,37
ace,1
bleed,3
injection,23
cisterna,9
osteonecrosis,24
thickening,140
ribs,14
femoroacetabular,2
talocalcaneal,1
salivary,12
navicular,6
sterni,3
aplasia,14
superficial,34
sacral,2
lymphoid,21
uterine,11
colon,200
this,1
bregma,3
echocardiogram,7
pneumothorax,40
gland,113
possible,135
clear,36
erlenmeyer,3
brain,253
prolapse,16
ependymoma,12
tooth,5
osteitis,4
reconstruction,16
saturation,2
thumbprinting,2
ossific,10
toe,21
shaft,2
beaded,1
incomplete,84
laryngeal,8
pachygyria,17
meningeal,4
osteoarthritis,13
fibrosis,117
colonic,2
entero-enteric,1
count,8
pleura,32
synchondrosis,5
waist,7
ventriculostomy,3
forefoot,26
german,3
abdominoplasty,1
upj,17
tillaux,6
third,172
no,2
pseudocyst,19
tuberosity,19
urolithiasis,4
invagination,14
bronchocentric,1
superior,147
approach,5
bending,7
scaphoid,41
ampulla,7
pneumocephalus,1
lingual,3
regression,41
viral,11
infiltration,38
hemangiomatosis,3
septate,2
pubic,12
pupil,2
retinaculum,1
intracardiac,12
serous,19
atrial,21
plateau,2
poorly-defined,1
asthma,6
cavernous,35
extremities,135
hemisphere,9
washout,7
shadowing,13
congestive,18
lining,23
mucinous,6
trunk,48
center,86
blount,11
pauciarticular,18
spondylolysis,17
incidental,20
purulent,17
gastroenteritis,3
hodgkin,3
ankylosing,4
hyperenhancing,2
urinoma,2
apical,11
foramen,78
kikuchi,1
subligamentous,2
major,182
dual,1
pleural,57
pneumatosis,29
ventricular,42
ligamentum,1
on,3
x,15
porta,8
metabolism,3
aorta,257
fibroplasia,1
neonate,83
healed,8
effusion,93
intrathoracic,13
nerve,201
ductus,28
vomiting,110
object,10
drain,47
bowel,399
fallopian,18
malignancy,74
horn,2
hyperintensity,16
probably,40
treitz,15
involution,20
the,1
callous,1
thickened,37
flap,1
osteopenia,33
intraduodenal,2
impingement,15
soluble,9
normal,821
rupture,123
flair,15
degenerative,1
hyperparathyroidism,37
pancreatic,6
pyelogram,3
pylorus,12
testicles,2
intraocular,6
endolymphatic,4
concentration,14
granuloma,53
iv,1
obstructed,59
retroperitoneal,4
dental,22
grouped,2
infant,99
well-defined,47
adrenals,8
inhomogeneous,7
increased,496
kasabach,2
coalition,48
palsy,2
gallbladder,19
calcified,31
digit,20
voiding,48
cholecystitis,1
condyle,14
pancake,1
for,3
gray,28
nipple,6
parallel,30
diffuse,162
liver,343
traumatic,1
biopsy,81
high,51
wegener,2
trapping,21
apophysitis,3
pneumatocele,2
histiocytoma,1
germinoma,1
flank,22
endovascular,3
signal,34
sympathetic,16
gliomatosis,1
ala,1
ground-glass,9
sporadic,46
polyvinyl,1
consolidation,33
retropharyngeal,1
torcular,1
fetus,42
orthopedic,2
decussation,3
seizure,14
color,44
paracolic,3
patency,19
dislocated,22
takayasu,1
poisoning,14
myocarditis,8
tetralogy,32
heterotopia,8
detached,2
sebum,7
hormone,22
vater,7
hyperbilirubinemia,2
nasoenteric,1
anesthesia,16
tuberculous,1
split,12
swallowing,11
constrictor,1
encephalomalacia,1
calcification,198
indistinct,8
neuroblastoma,115
septated,8
osteopetrosis,46
sclerotic,80
intraaxial,2
perivascular,13
region,28
hyperacute,5
straight,6
ventriculoperitoneal,5
magnetic,6
transfusional,1
insufficient,13
appendicolith,12
cerebrospinal,11
celiac,6
headache,36
tongue,17
spondyloarthropathy,8
vesicoureteral,35
leg,7
instability,27
caudate,1
postoperative,22
varicocele,1
